,Date,is_profitable,close-low,close-high,SMA-close,EMA-close,EMA_diff,SMA_diff
29,2013-05-28,PROFITABLE,3.4000000000000057,-1.5800000000000125,-1.5139999999999816,-1.3127606007698631,0.2917245779488411,0.5500000000000114
30,2013-05-29,UNPROFITABLE,4.640000000000015,-0.28999999999999204,-3.7830000000000155,-3.774076855175366,0.8386837455945084,1.0309999999999775
31,2013-05-30,UNPROFITABLE,1.8000000000000114,-3.4499999999999886,0.39699999999999136,-0.22424469968893845,0.04983215548642761,0.6800000000000068
32,2013-05-31,UNPROFITABLE,2.5999999999999943,-0.9000000000000057,0.8089999999999975,-0.3471092997454832,0.07713539994344387,0.6119999999999948
33,2013-06-01,UNPROFITABLE,2.1000000000000085,-0.47999999999998977,1.049999999999983,-0.52945306342815,0.11765623631734456,0.5409999999999968
34,2013-06-02,UNPROFITABLE,7.240000000000009,-7.109999999999999,7.619000000000014,5.302265675376958,-1.178281261194897,-0.4409999999999741
35,2013-06-03,UNPROFITABLE,6.219999999999999,-0.28000000000000114,6.59099999999998,4.395490098035694,-0.9767755773412716,-1.0980000000000416
36,2013-06-04,UNPROFITABLE,2.3200000000000074,-2.4200000000000017,6.334999999999994,4.250855534756468,-0.944634563279223,-1.0559999999999832
37,2013-06-05,UNPROFITABLE,1.75,-1.8199999999999932,4.921999999999997,3.2897908920734693,-0.7310646426829948,-1.1829999999999927
38,2013-06-06,UNPROFITABLE,0.75,-5.099999999999994,7.397999999999996,5.678010729878295,-1.2617801621951799,-1.1740000000000066
39,2013-06-07,UNPROFITABLE,5.079999999999998,-7.5,12.147999999999996,9.963826960809513,-2.2141837690687822,-1.75
40,2013-06-08,UNPROFITABLE,1.0,-3.1200000000000045,12.948000000000008,10.770403877025956,-2.39342308378356,-2.3999999999999915
41,2013-06-09,PROFITABLE,11.5,-8.989999999999995,18.36800000000001,15.603057717566685,-3.467346159459268,-2.8799999999999955
42,2013-06-10,PROFITABLE,11.349999999999994,-3.75,9.753,7.570683587100007,-1.682374130466684,-2.265000000000015
43,2013-06-11,UNPROFITABLE,4.900000000000006,-0.6999999999999886,5.163000000000011,4.107832025809074,-0.9128515612909212,-2.039999999999978
44,2013-06-12,UNPROFITABLE,1.4200000000000017,-3.6400000000000006,4.498999999999995,3.974589839298318,-0.8832421865107563,-1.4140000000000157
45,2013-06-13,UNPROFITABLE,3.469999999999999,-6.299999999999997,6.826999999999998,6.647391686698626,-1.4771981525996978,-1.8220000000000027
46,2013-06-14,UNPROFITABLE,1.980000000000004,-4.719999999999999,8.702999999999989,8.727865925480685,-1.9395257612179364,-2.1440000000000055
47,2013-06-15,UNPROFITABLE,1.9899999999999949,-3.710000000000008,6.526999999999987,7.132799393575098,-1.5850665319055963,-2.166000000000011
48,2013-06-16,PROFITABLE,0.5600000000000023,-2.089999999999989,5.157999999999973,6.228654049288707,-1.384145344286381,-1.8490000000000038
49,2013-06-17,PROFITABLE,2.700000000000003,-0.5099999999999909,1.9879999999999853,3.304353313054392,-0.7343007362343172,-0.9799999999999898
50,2013-06-18,UNPROFITABLE,6.3700000000000045,-3.7099999999999937,-3.8020000000000067,-1.9600745620464153,0.4355721248991955,-0.0899999999999892
51,2013-06-19,UNPROFITABLE,2.5,-1.9699999999999989,-3.826999999999998,-2.2991519144016053,0.5109226476448043,0.8250000000000028
52,2013-06-20,UNPROFITABLE,2.6500000000000057,-4.1499999999999915,-5.347000000000008,-3.435669748146779,0.7634821662548319,0.37999999999999545
53,2013-06-21,UNPROFITABLE,1.8199999999999932,-5.489999999999995,-4.636999999999986,-2.2791843393928275,0.5064854087539459,0.060000000000016485
54,2013-06-22,UNPROFITABLE,0.789999999999992,-1.6599999999999966,-3.421999999999997,-0.8829690049577721,0.19621533443505257,0.014999999999986358
55,2013-06-23,UNPROFITABLE,1.3699999999999903,-1.2000000000000028,-2.3619999999999806,-0.14970191314726833,0.033267091810500915,0.36000000000001364
56,2013-06-24,UNPROFITABLE,1.759999999999991,-5.590000000000003,2.774000000000015,3.853880252879506,-0.8564178339732251,0.27599999999999625
57,2013-06-25,UNPROFITABLE,2.9399999999999977,-2.519999999999996,1.9599999999999937,2.163174752355957,-0.4807055005235412,0.3959999999999866
58,2013-06-26,UNPROFITABLE,1.2099999999999937,-1.4899999999999949,2.3589999999999947,1.7289611610185034,-0.38421359133745625,0.44899999999999807
59,2013-06-27,UNPROFITABLE,0.3400000000000034,-2.5600000000000023,4.893000000000001,3.5091500408333047,-0.7798111201852009,-0.02599999999999625
60,2013-06-28,UNPROFITABLE,2.3200000000000074,-7.089999999999989,10.407999999999987,8.426577306136323,-1.8725727346969734,-1.2750000000000057
61,2013-06-29,UNPROFITABLE,1.9899999999999949,-5.0,8.742000000000004,6.616290523202451,-1.4702867829338828,-1.3259999999999934
62,2013-06-30,UNPROFITABLE,2.3900000000000006,-1.5100000000000051,5.768000000000001,4.087874064438353,-0.9084164587640942,-1.3539999999999992
63,2013-07-01,PROFITABLE,1.75,-9.61,12.183000000000007,10.348260598176822,-2.2996134662615333,-2.144999999999996
64,2013-07-02,UNPROFITABLE,2.6199999999999903,-2.1700000000000017,8.286000000000001,6.764940489417398,-1.503320108759425,-1.8170000000000073
65,2013-07-03,PROFITABLE,0.5499999999999972,-13.450000000000003,17.879000000000005,15.84404221861422,-3.5208982708031726,-3.006999999999991
66,2013-07-04,UNPROFITABLE,8.530000000000001,-2.5799999999999983,12.658000000000001,10.508761815229803,-2.3352804033844166,-2.2210000000000036
67,2013-07-05,PROFITABLE,2.9000000000000057,-11.569999999999993,21.20599999999999,18.498077848824366,-4.110683966405432,-3.5520000000000067
68,2013-07-06,PROFITABLE,3.460000000000008,-4.719999999999999,15.983999999999995,13.621154603583577,-3.026923245240795,-3.372
69,2013-07-07,PROFITABLE,7.939999999999998,0.0,9.015999999999991,7.642762857477464,-1.698391746106111,-2.6880000000000024
70,2013-07-08,UNPROFITABLE,3.9200000000000017,-3.480000000000004,5.242999999999995,4.6495332470270085,-1.0332296104504621,-1.8130000000000024
71,2013-07-09,PROFITABLE,4.170000000000002,-1.6099999999999994,3.243000000000009,3.6650726566584524,-0.8144605903685544,-1.829999999999984
72,2013-07-10,PROFITABLE,10.560000000000002,-0.23999999999999488,-7.811999999999998,-5.24039509909764,1.1645322442439152,-0.9849999999999994
73,2013-07-11,PROFITABLE,3.9000000000000057,-1.2999999999999972,-9.939000000000007,-6.103959626534433,1.3564354725632057,0.09299999999998931
74,2013-07-12,PROFITABLE,5.420000000000002,-10.409999999999997,-14.203000000000003,-8.765966967164545,1.9479926593698877,0.34600000000000364
75,2013-07-13,UNPROFITABLE,10.069999999999993,-0.12000000000000455,-16.682999999999993,-10.886700245861903,2.419266721302634,2.0600000000000023
76,2013-07-14,PROFITABLE,1.8299999999999983,-4.010000000000005,-11.826999999999998,-6.09275474661429,1.3539454992476152,1.4159999999999968
77,2013-07-15,UNPROFITABLE,5.290000000000006,-3.5,-12.54000000000002,-8.020435701775341,1.7823190448389568,2.9969999999999857
78,2013-07-16,UNPROFITABLE,1.3100000000000023,-2.4099999999999966,-8.873000000000005,-5.784901937816187,1.285533763959151,2.717000000000013
79,2013-07-17,UNPROFITABLE,2.319999999999993,-1.4699999999999989,-7.528999999999996,-5.592192494576892,1.242709443239292,2.3940000000000055
80,2013-07-18,UNPROFITABLE,4.3799999999999955,-8.219999999999999,1.7970000000000113,1.9045697771643546,-0.42323772825875494,1.406000000000006
81,2013-07-19,UNPROFITABLE,4.3700000000000045,-3.030000000000001,1.7549999999999955,0.25737527222536016,-0.05719450493899103,1.5479999999999876
82,2013-07-20,UNPROFITABLE,0.12000000000000455,-3.7099999999999937,4.798000000000002,2.4851252227298346,-0.5522500494955267,0.26300000000000523
83,2013-07-21,UNPROFITABLE,2.760000000000005,-1.1899999999999977,3.6059999999999945,0.9123751822334896,-0.2027500404963405,0.17799999999999727
84,2013-07-22,PROFITABLE,1.5300000000000011,-0.39000000000000057,2.5579999999999927,0.05103424000921564,-0.011340942224279615,-0.1980000000000075
85,2013-07-23,UNPROFITABLE,3.960000000000008,-1.259999999999991,-1.649000000000001,-3.190062894537917,0.7089028654528704,-0.2569999999999908
86,2013-07-24,PROFITABLE,1.5100000000000051,-1.4799999999999898,-0.6170000000000044,-1.7509605500764849,0.38910234446143477,-0.018000000000000682
87,2013-07-25,UNPROFITABLE,3.030000000000001,-0.4299999999999926,-3.1570000000000107,-3.3880586318807673,0.7529019181957182,-0.15000000000000568
88,2013-07-26,UNPROFITABLE,0.01999999999999602,-1.4500000000000028,-2.4200000000000017,-2.052047971538812,0.4560106603419456,-0.14300000000000068
89,2013-07-27,PROFITABLE,1.1200000000000045,-2.8799999999999955,-0.9579999999999984,-0.12440288580449987,0.027645085734320674,-0.4379999999999882
90,2013-07-28,UNPROFITABLE,5.760000000000005,-0.8199999999999932,-5.680000000000007,-4.716329633840047,1.0480732519644533,0.9179999999999922
91,2013-07-29,PROFITABLE,2.740000000000009,-1.2999999999999972,-6.216999999999999,-5.036996973141854,1.1193326606981913,0.9030000000000058
92,2013-07-30,UNPROFITABLE,7.519999999999996,0.0,-11.146999999999991,-9.676633887116068,2.150363086025777,1.8599999999999994
93,2013-07-31,UNPROFITABLE,2.210000000000008,-5.25,-7.713999999999999,-6.3627004530949876,1.4139334340210894,1.5330000000000013
94,2013-08-01,UNPROFITABLE,0.9899999999999949,-4.0,-4.384999999999991,-3.4958458252595364,0.7768546278354478,1.2390000000000043
95,2013-08-02,UNPROFITABLE,3.2900000000000063,-3.5,-3.9909999999999997,-3.269328402485087,0.7265174227744495,0.8939999999999912
96,2013-08-03,UNPROFITABLE,2.0,-1.7800000000000011,-2.5420000000000016,-2.265814147487802,0.5035142549972846,0.9489999999999981
97,2013-08-04,UNPROFITABLE,1.6200000000000045,-0.8100000000000023,-2.85799999999999,-2.7865752115809386,0.6192389359068642,0.8240000000000123
98,2013-08-05,UNPROFITABLE,1.2199999999999989,-1.5499999999999972,-2.9180000000000064,-3.1635615367480483,0.7030136748328886,1.0199999999999818
99,2013-08-06,UNPROFITABLE,1.1899999999999977,-0.6299999999999955,-2.184999999999988,-3.022004893702956,0.6715566430450934,1.2630000000000194
100,2013-08-07,UNPROFITABLE,0.0,0.0,-1.48599999999999,-2.4725494584842522,0.5494554352187038,0.6989999999999981
101,2013-08-08,UNPROFITABLE,1.7399999999999949,-3.75,2.4440000000000026,1.0451868066946872,-0.23226373482106055,0.1799999999999926
102,2013-08-09,UNPROFITABLE,0.8699999999999903,-2.950000000000003,2.125,1.0187892054774608,-0.2263976012172293,-0.5190000000000055
103,2013-08-10,UNPROFITABLE,0.5900000000000034,-0.9000000000000057,1.6159999999999854,0.6699184408451799,-0.148870764632278,-0.3090000000000117
104,2013-08-11,UNPROFITABLE,2.25,-0.18999999999999773,-0.28400000000002024,-1.088248548399406,0.24183301075541408,0.09999999999999432
105,2013-08-12,PROFITABLE,3.1400000000000006,-1.3599999999999994,-1.710000000000008,-2.2322033577813443,0.4960451906180623,0.21400000000001285
106,2013-08-13,PROFITABLE,4.349999999999994,-0.3499999999999943,-3.5700000000000074,-3.757257292730202,0.8349460650511418,0.5
107,2013-08-14,UNPROFITABLE,4.560000000000002,-2.4399999999999977,-6.388000000000005,-5.986846875870171,1.3304104168600333,0.7420000000000044
108,2013-08-15,UNPROFITABLE,0.9899999999999949,-3.260000000000005,-3.4409999999999883,-2.795601989348313,0.6212448865218505,0.37700000000000955
109,2013-08-16,PROFITABLE,0.46999999999999886,-3.3100000000000023,-2.2169999999999987,-1.4691289003759067,0.32647308897240634,0.22399999999998954
110,2013-08-17,UNPROFITABLE,5.280000000000001,-0.25,-6.0519999999999925,-4.89201455485302,1.0871143455228918,0.6750000000000114
111,2013-08-18,PROFITABLE,1.5,-1.1899999999999977,-5.001999999999995,-4.00255736306157,0.8894571917914504,1.0499999999999972
112,2013-08-19,UNPROFITABLE,7.230000000000004,-4.060000000000002,-8.88199999999999,-7.774819660686745,1.7277377023748244,1.6200000000000045
113,2013-08-20,UNPROFITABLE,3.6999999999999886,-1.8000000000000114,-9.271,-8.169397904198249,1.8154217564884902,1.8209999999999837
114,2013-08-21,UNPROFITABLE,3.6199999999999903,-1.6099999999999994,-9.530999999999992,-8.394052830707665,1.8653450734905874,1.8300000000000125
115,2013-08-22,UNPROFITABLE,0.5500000000000114,-2.3499999999999943,-5.930000000000007,-5.1087704978517365,1.1352823328559367,1.4509999999999934
116,2013-08-23,UNPROFITABLE,0.060000000000002274,-3.5,-2.3300000000000125,-2.0117213164241434,0.4470491814275874,0.9499999999999886
117,2013-08-24,UNPROFITABLE,2.0200000000000102,-1.3499999999999943,-3.1220000000000283,-2.9059538043470354,0.6457675120771142,0.7479999999999905
118,2013-08-25,UNPROFITABLE,2.9399999999999977,-0.8799999999999955,-3.980000000000004,-4.071234930829391,0.9047188735176377,1.2120000000000175
119,2013-08-26,PROFITABLE,0.12999999999999545,-2.6899999999999977,-0.8230000000000075,-1.653737670678609,0.36749726015078465,1.1069999999999993
120,2013-08-27,UNPROFITABLE,6.430000000000007,-0.7399999999999949,-5.963000000000008,-6.622149003282502,1.4715886673961052,1.2999999999999972
121,2013-08-28,UNPROFITABLE,0.0,-4.699999999999989,-1.1710000000000065,-2.2435764572311427,0.4985725460513635,0.9120000000000061
122,2013-08-29,PROFITABLE,0.18000000000000682,-1.3100000000000023,-0.6020000000000181,-1.647471646825494,0.3661048104056448,0.3389999999999844
123,2013-08-30,UNPROFITABLE,12.500000000000014,-2.259999999999991,-10.474000000000004,-10.429749529220885,2.3177221176046174,1.2280000000000229
124,2013-08-31,PROFITABLE,2.6299999999999955,-5.539999999999992,-11.12899999999999,-10.055249614817086,2.2344999144037843,1.2049999999999983
125,2013-09-01,UNPROFITABLE,3.530000000000001,-7.469999999999999,-12.399999999999991,-10.67338604848672,2.3718635663303758,1.7190000000000083
126,2013-09-02,UNPROFITABLE,0.960000000000008,-10.650000000000006,-8.174999999999997,-6.6954976760345914,1.4878883724521188,1.7349999999999852
127,2013-09-03,UNPROFITABLE,3.7700000000000102,-1.5699999999999932,-7.421999999999997,-6.230861734937406,1.3846359410972013,1.673000000000016
128,2013-09-04,UNPROFITABLE,3.1299999999999955,-17.760000000000005,3.0709999999999837,3.108385853233031,-0.6907524118295783,0.46299999999996544
129,2013-09-05,UNPROFITABLE,4.6000000000000085,-5.009999999999991,4.018000000000001,2.7968611526451923,-0.6215247005878268,0.6370000000000289
130,2013-09-06,PROFITABLE,0.0,-8.189999999999998,10.563000000000017,8.244704579436956,-1.8321565732082377,-0.7349999999999852
131,2013-09-07,UNPROFITABLE,5.690000000000012,-1.789999999999992,5.71599999999998,2.6547582922665924,-0.5899462871703633,0.15299999999996317
132,2013-09-08,PROFITABLE,1.1700000000000017,-3.0600000000000023,8.13300000000001,4.209347693672669,-0.9354105985939327,-0.07299999999997908
133,2013-09-09,UNPROFITABLE,7.359999999999999,-1.9500000000000028,2.04500000000003,-1.0150791597223758,0.2255731466049582,-0.6379999999999768
134,2013-09-10,PROFITABLE,0.009999999999990905,-3.8300000000000125,2.3009999999999877,0.15129886931805459,-0.03362197095957242,-0.9440000000000452
135,2013-09-11,UNPROFITABLE,11.980000000000004,-2.5800000000000125,-7.347999999999999,-7.518028197830688,1.6706729328512608,-0.3089999999999833
136,2013-09-12,UNPROFITABLE,1.3199999999999932,-2.950000000000017,-5.499999999999972,-4.416568525497837,0.9814596723328464,-0.27199999999997715
137,2013-09-13,UNPROFITABLE,2.7099999999999795,-2.6000000000000227,-7.528999999999968,-5.127192429952771,1.1393760955450603,-0.17900000000000205
138,2013-09-14,UNPROFITABLE,0.3499999999999943,-6.6299999999999955,-1.5210000000000008,0.5177516482204396,-0.11505592182678015,0.24799999999997624
139,2013-09-15,UNPROFITABLE,2.1100000000000136,-1.0699999999999932,-2.276999999999987,-0.517294106001458,0.11495424577810809,0.39400000000001967
140,2013-09-16,UNPROFITABLE,1.9499999999999886,-1.0,-2.3700000000000045,-1.5277860867284687,0.3395080192729836,1.2569999999999766
141,2013-09-17,UNPROFITABLE,6.769999999999996,-1.0999999999999943,-1.5589999999999975,-1.2009158891414984,0.26687019758696806,0.7510000000000048
142,2013-09-18,UNPROFITABLE,0.9300000000000068,-1.7299999999999898,-0.38800000000000523,-0.8271130002067082,0.18380288893479246,0.9809999999999945
143,2013-09-19,UNPROFITABLE,1.200000000000017,-2.1200000000000045,1.686000000000007,0.8123620907399527,-0.1805249090533323,0.2540000000000191
144,2013-09-20,UNPROFITABLE,0.35999999999999943,-8.579999999999998,4.409000000000006,2.8001144378781504,-0.6222476528618017,0.11299999999999955
145,2013-09-21,UNPROFITABLE,1.190000000000012,-1.1800000000000068,3.2369999999999948,1.9719118128093953,-0.4382026250687545,-0.7820000000000107
146,2013-09-22,UNPROFITABLE,2.530000000000001,-4.819999999999993,1.1459999999999866,0.2306551195713098,-0.05125669323808779,-0.40100000000001046
147,2013-09-23,UNPROFITABLE,0.29000000000000625,-6.779999999999987,3.4129999999999967,2.7823541887401433,-0.6183009308311682,-0.9029999999999916
148,2013-09-24,UNPROFITABLE,1.8599999999999994,-0.20999999999999375,1.9159999999999968,1.2128352453328262,-0.26951894340731997,-0.19700000000000273
149,2013-09-25,UNPROFITABLE,0.8900000000000006,-1.4699999999999989,0.7309999999999945,0.1986833825450276,-0.0441518627877997,-0.2150000000000034
150,2013-09-26,PROFITABLE,1.0600000000000023,-6.550000000000011,0.2370000000000232,0.03165004026411111,-0.0070333422809198964,-0.33399999999997476
151,2013-09-27,UNPROFITABLE,5.289999999999992,-0.960000000000008,-4.950999999999993,-4.392286330693025,0.9760636290428693,0.21199999999998909
152,2013-09-28,UNPROFITABLE,2.219999999999999,-0.8499999999999943,-5.619999999999976,-4.411870634203382,0.9804156964896436,0.3310000000000173
153,2013-09-29,UNPROFITABLE,2.6299999999999955,-3.2700000000000102,-7.411000000000001,-5.704257791620961,1.2676128425824231,0.768999999999977
154,2013-09-30,UNPROFITABLE,2.7299999999999898,-5.349999999999994,-2.4749999999999943,-1.11621092041716,0.24804687120379754,0.5960000000000036
155,2013-10-01,UNPROFITABLE,0.6299999999999955,-2.4499999999999886,-1.1800000000000068,-0.2423543894322222,0.053856530984944584,0.4749999999999943
156,2013-10-02,PROFITABLE,11.879999999999995,-19.460000000000008,15.37100000000001,14.569891863191799,-3.23775374737599,-1.4989999999999952
157,2013-10-03,PROFITABLE,11.810000000000002,0.0,5.63900000000001,4.1480933426114746,-0.9217985205803245,-0.23199999999999932
158,2013-10-04,UNPROFITABLE,5.599999999999994,-1.0800000000000125,0.4350000000000023,-1.0079236287724314,0.22398302861608954,0.17599999999998772
159,2013-10-05,UNPROFITABLE,0.5200000000000102,-1.8899999999999864,0.9279999999999973,-0.44830115081384747,0.09962247795860435,0.03300000000001546
160,2013-10-06,UNPROFITABLE,2.8499999999999943,-0.6599999999999966,0.5400000000000205,-0.7349736688476867,0.16332748196614943,0.06200000000001182
161,2013-10-07,UNPROFITABLE,0.5799999999999983,-3.3300000000000125,1.9159999999999968,1.0841124527609907,-0.24091387839132494,-0.6840000000000259
162,2013-10-08,PROFITABLE,1.2900000000000063,-1.4699999999999989,1.9779999999999944,1.6560920068044283,-0.36802044595656014,-0.8780000000000001
163,2013-10-09,UNPROFITABLE,5.109999999999999,-1.0600000000000023,-3.376999999999981,-2.482288358069127,0.5516196351264426,-0.6649999999999778
164,2013-10-10,UNPROFITABLE,1.3300000000000125,-0.9099999999999966,-3.5180000000000007,-1.9491450202384044,0.4331433378307281,-0.24100000000001387
165,2013-10-11,PROFITABLE,1.2600000000000193,-0.9099999999999966,-3.956000000000003,-1.8483913801950678,0.4107536400433389,-0.1280000000000001
166,2013-10-12,PROFITABLE,4.6299999999999955,-0.46999999999999886,-6.139999999999986,-5.0223202201596,1.1160711600354603,2.1060000000000088
167,2013-10-13,UNPROFITABLE,3.579999999999984,-0.5300000000000011,-7.6299999999999955,-6.514625634676037,1.4476945854835606,1.4499999999999886
168,2013-10-14,PROFITABLE,1.6200000000000045,-3.5999999999999943,-8.869,-7.285602792007694,1.6190228426683575,1.1510000000000105
169,2013-10-15,UNPROFITABLE,6.110000000000014,-0.14999999999997726,-11.920000000000016,-9.82276592073356,2.1828368712741337,1.6689999999999827
170,2013-10-16,PROFITABLE,0.12000000000000455,-9.679999999999978,-7.875,-5.8358993896911215,1.2968665310424399,1.3550000000000182
171,2013-10-17,PROFITABLE,3.8400000000000034,-1.1699999999999875,-9.644000000000005,-7.802099500656368,1.7337998890347421,1.9309999999999832
172,2013-10-18,PROFITABLE,10.390000000000015,0.0,-16.358000000000004,-14.32808140962797,3.184018091028406,2.9960000000000093
173,2013-10-19,UNPROFITABLE,16.72,-5.060000000000002,-28.644999999999982,-25.19024842605924,5.597832983568708,4.173000000000002
174,2013-10-20,PROFITABLE,5.660000000000025,-0.29999999999998295,-26.43300000000002,-22.402021439503045,4.978226986556223,4.401999999999987
175,2013-10-21,PROFITABLE,7.409999999999997,-2.609999999999985,-28.902000000000015,-24.547108450502492,5.454912989000547,5.131
176,2013-10-22,PROFITABLE,11.109999999999985,-2.5100000000000193,-34.59499999999997,-29.533997823138407,6.563110627364068,5.857000000000028
177,2013-10-23,UNPROFITABLE,21.24000000000001,0.0,-46.906000000000006,-40.413270946204165,8.980726876934256,7.548999999999978
178,2013-10-24,UNPROFITABLE,29.70999999999998,-19.189999999999998,-25.745000000000005,-20.473585319621606,4.549685626582544,5.770999999999987
179,2013-10-25,UNPROFITABLE,18.189999999999998,-12.180000000000007,-10.060000000000002,-7.309297079690424,1.6242882399311895,4.14500000000001
180,2013-10-26,PROFITABLE,1.5699999999999932,-11.090000000000003,2.7870000000000346,1.686029662071462,-0.3746732582381185,3.4770000000000323
181,2013-10-27,UNPROFITABLE,19.840000000000003,0.0,-11.313999999999993,-14.264157549214275,3.1698127887142675,5.018999999999977
182,2013-10-28,PROFITABLE,6.490000000000009,-0.06999999999999318,-9.16500000000002,-13.397037994811711,2.9771195544025773,4.258999999999986
183,2013-10-29,UNPROFITABLE,5.839999999999975,-0.4000000000000057,-11.807999999999993,-15.739394723027743,3.497643271783943,3.1970000000000027
184,2013-10-30,PROFITABLE,0.0,-9.189999999999998,-4.852000000000004,-9.26132295520452,2.058071767823236,2.5360000000000014
185,2013-10-31,UNPROFITABLE,5.150000000000006,-1.1800000000000068,-6.703000000000003,-10.874718781530987,2.4166041736735338,2.179000000000002
186,2013-11-01,UNPROFITABLE,4.050000000000011,-0.46999999999999886,-7.640999999999991,-10.681133548525366,2.3735852330056275,1.2420000000000186
187,2013-11-02,PROFITABLE,4.569999999999993,-1.539999999999992,-8.42100000000002,-8.771836539702576,1.9492970088227821,-0.7400000000000375
188,2013-11-03,PROFITABLE,11.060000000000002,0.0,-15.569000000000017,-14.401502623393043,3.200333916309546,1.6820000000000164
189,2013-11-04,PROFITABLE,15.159999999999997,-1.9099999999999966,-25.377999999999986,-23.278502146412478,5.1730004769805475,4.241000000000014
190,2013-11-05,PROFITABLE,19.02000000000001,-5.4199999999999875,-34.72599999999997,-32.251501756155676,7.167000390256817,6.79200000000003
191,2013-11-06,PROFITABLE,17.72,-0.5,-45.380000000000024,-40.50941052776375,9.002091228391919,6.605999999999938
192,2013-11-07,PROFITABLE,34.860000000000014,-7.759999999999991,-69.50400000000002,-60.88860861362491,13.530801914138863,9.78600000000003
193,2013-11-08,UNPROFITABLE,41.18000000000001,-0.5500000000000114,-97.832,-83.93613432023858,18.65247429338632,13.372000000000014
194,2013-11-09,UNPROFITABLE,19.400000000000034,-31.70999999999998,-84.918,-69.49320080746793,15.44293351277065,13.913999999999987
195,2013-11-10,PROFITABLE,49.379999999999995,-24.079999999999984,-60.16599999999994,-46.63898247883742,10.3642183286305,12.262000000000057
196,2013-11-11,PROFITABLE,30.660000000000025,-8.829999999999984,-62.35999999999996,-51.102803846321535,11.356178632515878,13.625999999999976
197,2013-11-12,PROFITABLE,17.529999999999973,-2.480000000000018,-64.83899999999994,-56.4486576924449,12.544146153876625,15.411000000000001
198,2013-11-13,PROFITABLE,47.56999999999999,-6.680000000000007,-92.64699999999999,-84.67253811200038,18.816119580444536,19.23199999999997
199,2013-11-14,UNPROFITABLE,25.00999999999999,-5.699999999999989,-86.36700000000002,-79.77480390981844,17.72773420218192,19.109999999999957
200,2013-11-15,PROFITABLE,21.839999999999975,-19.939999999999998,-66.846,-63.42938501712422,14.095418892694227,17.271000000000015
201,2013-11-16,PROFITABLE,24.650000000000034,-10.039999999999964,-71.34400000000005,-70.11767865037439,15.58170636674987,17.77199999999999
202,2013-11-17,PROFITABLE,51.870000000000005,-8.46999999999997,-103.66399999999999,-99.8244643503063,22.183214300068073,19.57000000000005
203,2013-11-18,UNPROFITABLE,208.61999999999995,-0.22000000000002728,-278.56899999999996,-254.67910719570511,56.59535715460112,36.54499999999996
